time,SHED,SANDA,SANDB,RESERVOIR,ROOF,AMBIENT,FOOTWARM,HEATERA,HEATERB,FLOOR,LOOP_PUMP,XFERA_PUMP,XFERB_PUMP,HEATER_A_FAN,HEATER_B_FANS,HEATER_A_ELEMENTS,HEATER_B_ELEMENTS,FOOT_WARMER,XFERA_HEAT,Watts,SHED_HUM,SANDA_HUM,SANDB_HUM,RESERVOIR_HUM,ROOF_HUM,AMBIENT_HUM,FOOTWARM_HUM,HEATERA_HUM,HEATERB_HUM,FLOOR_HUM,light, 
2025/02/15 07:01,45.86,48.02,51.62,48.02,36.32,32.36,,85.64,114.26,37.22,0,0,0,0,1,1,1,0,0,396.11,57.00,20.00,66.00,35.00,98.00,87.00,,16.00,9.00,82.00,98,
2025/02/15 07:02,45.86,48.02,51.62,48.02,36.50,32.36,,86.36,114.26,37.22,0,0,0,0,1,1,1,0,0,394.38,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,99,
2025/02/15 07:03,45.86,48.02,51.62,48.02,36.50,32.36,,86.36,114.26,37.22,0,0,0,0,1,1,1,0,0,394.72,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,98,
2025/02/15 07:04,45.86,48.02,51.62,48.02,36.50,32.36,,86.36,114.26,37.22,0,0,0,0,1,1,1,0,0,395.48,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,102,
2025/02/15 07:05,45.86,48.02,51.62,48.02,36.68,32.36,,86.36,114.26,37.22,0,0,0,0,1,1,1,0,0,395.22,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,104,
2025/02/15 07:06,45.86,48.02,51.62,48.02,36.68,32.36,,86.36,114.26,37.40,0,0,0,0,1,1,1,0,0,394.99,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,107,
2025/02/15 07:07,45.86,48.02,51.62,48.02,36.68,32.36,,87.08,114.26,37.40,0,0,0,0,1,1,1,0,0,394.73,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,106,
2025/02/15 07:08,45.86,48.02,51.62,48.02,36.68,32.36,,87.44,114.26,37.40,0,0,0,0,1,1,1,0,0,397.83,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,120,
2025/02/15 07:09,45.86,47.84,51.62,48.02,36.68,32.36,,87.44,114.26,37.40,0,1,0,0,1,1,1,0,0,403.07,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,122,
2025/02/15 07:10,45.86,47.84,51.62,48.02,36.68,32.36,,87.44,114.26,37.40,0,1,0,0,1,1,1,0,0,404.67,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,126,
2025/02/15 07:11,45.86,47.66,51.62,47.84,36.68,32.36,,87.44,114.26,37.40,0,0,0,0,1,1,1,0,0,401.38,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,121,
2025/02/15 07:12,45.86,47.66,51.62,47.66,36.68,32.36,,87.44,114.26,37.40,0,0,0,0,1,1,1,0,0,393.82,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,123,
2025/02/15 07:13,45.86,47.48,51.62,47.30,36.68,32.36,,87.44,114.26,37.40,0,0,0,0,1,1,1,0,0,394.17,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,127,
2025/02/15 07:14,45.86,47.48,51.62,47.30,36.68,32.36,,88.34,114.26,37.40,0,0,0,0,1,1,1,0,0,399.33,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,128,
2025/02/15 07:15,45.86,47.30,51.62,47.30,36.68,32.36,,88.34,114.26,37.40,0,0,0,0,1,1,1,0,0,401.42,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,135,
2025/02/15 07:16,46.04,47.30,51.62,47.30,36.68,32.36,,88.34,114.26,37.40,0,0,0,0,1,1,1,0,0,401.03,57.00,20.00,66.00,35.00,98.00,87.00,,15.00,9.00,82.00,138,
2025/02/15 07:17,46.22,47.30,51.62,47.30,36.68,32.36,,89.24,114.26,37.40,0,0,0,0,1,1,1,0,0,398.93,57.00,20.00,66.00,36.00,98.00,87.00,,15.00,9.00,82.00,139,
2025/02/15 07:18,46.22,47.30,51.62,47.30,36.68,32.36,,89.24,114.26,37.40,0,0,0,0,1,1,1,0,0,397.92,57.00,20.00,66.00,36.00,98.00,87.00,,15.00,9.00,82.00,141,
2025/02/15 07:19,46.40,47.30,51.62,47.30,36.68,32.36,,89.24,114.26,37.40,0,0,0,0,1,1,1,0,0,399.25,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,143,
2025/02/15 07:20,46.58,47.30,51.62,47.30,36.68,32.36,,89.24,114.26,37.40,0,0,0,0,1,1,1,0,0,397.21,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,147,
2025/02/15 07:21,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,397.59,57.00,20.00,66.00,36.00,97.00,87.00,,15.00,9.00,82.00,151,
2025/02/15 07:22,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,397.58,57.00,20.00,66.00,36.00,97.00,87.00,,15.00,9.00,82.00,153,
2025/02/15 07:23,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,398.42,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,155,
2025/02/15 07:24,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,398.37,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,156,
2025/02/15 07:25,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,398.10,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,156,
2025/02/15 07:26,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,397.23,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,156,
2025/02/15 07:27,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,397.12,57.00,20.00,66.00,36.00,97.00,87.00,,15.00,9.00,82.00,156,
2025/02/15 07:28,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,402.26,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,155,
2025/02/15 07:29,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,405.24,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,159,
2025/02/15 07:30,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,403.78,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,166,
2025/02/15 07:31,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,402.32,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,172,
2025/02/15 07:32,46.58,47.30,51.62,47.30,36.68,32.36,,90.14,114.26,37.40,0,0,0,0,1,1,1,0,0,402.32,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,175,
2025/02/15 07:33,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,402.27,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,174,
2025/02/15 07:34,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,401.88,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,176,
2025/02/15 07:35,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.44,37.40,0,0,0,0,1,1,1,0,0,401.86,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,172,
2025/02/15 07:36,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,115.16,37.40,0,0,0,0,1,1,1,0,0,401.95,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,172,
2025/02/15 07:37,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.44,37.40,0,0,0,0,1,1,1,0,0,401.64,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,173,
2025/02/15 07:38,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,401.67,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,175,
2025/02/15 07:39,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,401.41,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,176,
2025/02/15 07:40,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,401.85,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,177,
2025/02/15 07:41,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,401.73,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,180,
2025/02/15 07:42,46.58,47.30,51.62,47.30,36.68,32.36,,91.04,114.26,37.40,0,0,0,0,1,1,1,0,0,402.27,57.00,20.00,66.00,36.00,97.00,88.00,,15.00,9.00,82.00,175,
2025/02/15 07:43,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,402.43,57.00,20.00,66.00,36.00,97.00,88.00,,14.00,9.00,82.00,177,
2025/02/15 07:44,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,409.73,57.00,20.00,66.00,36.00,97.00,88.00,,14.00,9.00,82.00,179,
2025/02/15 07:45,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,401.46,57.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,177,
2025/02/15 07:46,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,402.05,57.00,20.00,66.00,36.00,97.00,88.00,,14.00,9.00,82.00,177,
2025/02/15 07:47,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,402.26,57.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,82.00,177,
2025/02/15 07:48,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,401.99,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,175,
2025/02/15 07:49,46.58,47.30,51.62,47.30,36.68,32.36,,91.94,114.26,37.40,0,0,0,0,1,1,1,0,0,401.62,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,179,
2025/02/15 07:50,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,401.76,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,180,
2025/02/15 07:51,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,401.26,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,182,
2025/02/15 07:52,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,401.28,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,185,
2025/02/15 07:53,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,402.06,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,186,
2025/02/15 07:54,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.44,37.40,0,0,0,0,1,1,1,0,0,401.92,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,187,
2025/02/15 07:55,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,403.11,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,189,
2025/02/15 07:56,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.80,37.40,0,0,0,0,1,1,1,0,0,404.78,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,190,
2025/02/15 07:57,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,404.72,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,192,
2025/02/15 07:58,46.58,47.30,51.62,47.30,36.68,32.36,,92.84,114.26,37.40,0,0,0,0,1,1,1,0,0,404.35,56.00,20.00,66.00,36.00,96.00,88.00,,14.00,9.00,83.00,198,
