CSV_HEADERS,time,"SHED","HEATSINK","SAND","RESERVOIR","ROOF","AMBIENT","LOOP PUMP","XFER PUMP","HEAT FAN","110V AC HEAT","",
CSV_VALUES, 2024/10/15 14:14,91.04,88.34,98.42,109.40,131.00,84.02,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:15,91.04,88.34,98.42,109.40,131.90,83.84,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:16,91.04,88.34,98.42,109.40,131.90,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:17,91.04,88.34,99.32,109.40,131.90,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:18,91.04,88.52,99.32,109.40,131.90,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:19,91.04,89.24,99.32,109.40,131.00,83.30,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:20,91.04,89.24,99.32,109.40,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:21,91.04,89.24,99.32,109.40,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:22,90.14,89.24,100.40,109.40,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:23,90.14,89.24,100.40,109.40,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:24,90.68,89.24,100.40,110.30,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:25,91.04,89.24,100.40,110.30,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:26,91.04,89.24,101.30,110.30,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:27,91.04,89.24,101.30,110.30,131.90,82.40,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:28,,89.24,101.30,,131.90,82.40,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:29,86.36,89.24,101.30,,131.00,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:30,86.36,89.42,101.30,109.40,129.92,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:31,86.36,90.14,102.20,109.40,128.84,81.68,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:32,87.44,90.14,102.20,,126.86,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:33,90.14,90.14,102.20,,125.78,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:34,90.14,90.14,102.20,,123.44,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:35,90.14,90.14,102.38,,121.64,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:36,90.14,90.14,103.10,,120.56,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:37,90.14,90.14,103.10,,118.58,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:38,,90.14,103.10,,116.78,81.68,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:39,,90.14,103.10,,114.26,80.78,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:40,,90.14,103.10,,112.64,80.78,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:41,89.24,90.14,104.18,,111.92,80.78,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:42,89.24,90.14,104.18,,111.02,80.78,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:43,89.24,90.14,104.18,105.98,110.12,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:44,89.24,90.14,104.18,106.88,108.86,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:45,89.24,90.14,104.18,107.60,108.50,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:46,89.24,90.14,104.18,107.60,108.50,80.78,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:47,89.78,91.04,105.08,107.60,107.60,80.24,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:48,90.14,91.04,105.08,107.60,107.60,80.06,1,1,0,0,,
CSV_VALUES, 2024/10/15 14:49,90.14,91.04,105.08,107.60,106.88,80.06,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:50,90.14,91.04,105.08,107.60,105.98,80.06,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:51,89.24,91.04,105.08,106.88,105.98,80.06,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:52,89.24,91.04,105.44,105.98,105.08,80.06,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:53,89.24,91.04,105.98,105.08,104.18,80.06,0,1,0,0,,
CSV_VALUES, 2024/10/15 14:54,89.24,91.04,105.98,104.18,103.10,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 14:55,89.24,91.04,105.98,103.28,103.10,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 14:56,89.24,91.04,105.98,103.10,103.10,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 14:57,89.24,91.04,105.98,102.20,102.20,80.06,1,0,0,0,,
CSV_VALUES, 2024/10/15 14:58,89.24,91.04,105.98,103.10,102.20,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 14:59,89.24,91.04,105.98,104.18,102.20,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:00,89.24,91.04,106.88,104.18,101.30,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:01,88.34,91.04,106.88,103.10,100.40,80.06,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:02,88.34,91.04,106.88,102.20,100.40,79.70,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:03,88.34,91.04,106.88,102.20,100.40,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:04,88.34,91.04,106.88,101.30,100.40,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:05,88.34,91.04,106.88,100.40,99.86,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:06,88.34,91.04,106.88,100.40,99.32,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:07,87.44,91.04,106.88,99.32,99.32,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:08,87.44,91.04,106.88,99.32,99.32,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:09,87.44,91.04,107.60,99.32,99.32,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:10,87.44,91.04,107.60,99.32,98.42,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:11,87.44,91.04,107.60,100.40,98.42,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:12,87.44,91.04,107.60,101.30,98.42,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:13,87.44,91.04,107.60,101.30,97.34,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:14,87.44,91.04,107.60,100.40,97.34,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:15,87.44,91.04,107.60,100.40,96.08,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:16,87.44,91.04,107.60,99.32,96.08,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:17,87.44,91.04,107.60,99.32,96.08,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:18,86.36,91.04,107.60,98.42,97.34,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:19,86.36,91.04,107.60,98.42,98.42,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:20,86.36,91.04,107.60,97.34,99.32,79.16,1,0,0,0,,
CSV_VALUES, 2024/10/15 15:21,86.36,91.04,107.60,98.42,100.40,79.16,1,0,0,0,,
CSV_VALUES, 2024/10/15 15:22,86.36,91.04,107.60,98.42,99.32,79.16,1,0,0,0,,
CSV_VALUES, 2024/10/15 15:23,85.64,91.04,107.60,98.42,99.32,79.16,1,0,0,0,,
CSV_VALUES, 2024/10/15 15:24,85.64,91.04,107.60,98.42,98.42,79.16,1,0,0,0,,
CSV_VALUES, 2024/10/15 15:25,85.64,91.04,107.78,98.42,97.34,79.16,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:26,85.64,91.04,107.78,98.42,96.08,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:27,85.64,91.04,108.14,97.34,96.08,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:28,85.64,91.04,108.50,97.34,95.36,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:29,85.64,91.04,108.50,96.08,95.36,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:30,84.74,91.04,108.50,96.08,94.46,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:31,84.74,91.04,108.50,95.36,94.46,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:32,84.74,91.04,108.50,95.36,94.46,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:33,84.74,91.04,108.50,95.36,93.56,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:34,84.20,91.04,108.50,94.46,93.56,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:35,84.02,91.04,108.32,94.46,93.56,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:36,84.20,91.04,108.14,93.56,92.84,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:37,84.02,91.04,107.78,93.56,92.84,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:38,84.02,91.04,107.60,93.56,92.84,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:39,84.02,91.04,107.60,92.84,92.84,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:40,84.02,90.50,107.60,92.84,91.94,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:41,84.02,90.14,107.60,92.84,91.94,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:42,84.02,90.14,107.60,92.84,91.94,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:43,83.30,90.14,107.60,91.94,91.94,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:44,83.48,90.14,107.60,91.94,91.04,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:45,83.30,90.14,107.60,91.58,91.04,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:46,83.30,90.14,107.60,91.04,91.04,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:47,83.30,90.14,107.60,91.04,90.14,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:48,83.30,90.14,107.60,91.04,90.14,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:49,83.30,90.14,107.60,91.04,90.14,77.72,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:50,83.30,90.14,107.60,90.14,89.24,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:51,83.30,90.14,107.60,90.14,89.24,78.44,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:52,83.30,90.14,107.60,90.14,89.24,78.08,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:53,83.30,90.14,107.60,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:54,83.30,90.14,107.60,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:55,83.30,90.14,107.60,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:56,83.30,90.14,107.60,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:57,83.30,90.14,107.60,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:58,83.30,89.96,107.60,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 15:59,83.30,89.24,106.88,88.34,89.24,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:00,83.30,89.24,106.88,91.04,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:01,83.30,89.24,106.88,91.04,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:02,83.30,89.24,106.88,91.04,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:03,83.30,89.24,106.88,91.94,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:04,83.30,89.24,106.88,91.04,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:05,83.30,89.24,106.88,91.04,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:06,83.30,89.24,106.88,91.04,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:07,83.30,89.24,106.88,90.14,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:08,83.30,89.24,106.88,90.14,87.80,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:09,83.30,89.24,106.88,90.14,87.80,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:10,83.30,89.24,106.88,89.24,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:11,83.30,89.24,105.98,89.24,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:12,83.30,89.24,105.98,88.34,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:13,83.30,89.24,105.98,88.34,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:14,83.30,89.24,105.98,88.34,88.34,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:15,83.30,89.24,105.98,88.34,89.24,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:16,83.30,88.52,105.98,89.24,89.24,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:17,83.30,88.34,105.98,89.24,89.24,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:18,83.30,88.34,105.98,88.34,90.14,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:19,83.30,88.34,105.98,,90.14,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 16:20,82.76,88.34,105.98,90.14,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:21,82.40,88.34,105.98,89.24,89.24,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:22,82.40,88.34,105.08,87.44,90.14,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:23,82.40,88.34,105.08,86.36,90.14,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:24,82.40,88.34,105.08,88.34,90.14,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:25,82.40,88.34,105.08,88.34,90.14,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:26,82.58,88.34,105.08,87.44,91.04,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:27,83.30,88.34,105.08,87.44,91.04,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:28,83.30,88.34,105.08,91.94,91.04,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:29,83.30,88.34,105.08,92.84,91.04,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:30,83.30,88.34,105.08,91.94,91.04,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:31,83.30,88.34,104.54,90.14,90.14,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:32,83.30,88.34,104.18,92.84,90.14,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:33,83.30,88.34,104.18,82.58,89.60,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:34,83.30,88.34,104.18,87.62,89.24,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:35,83.30,87.62,104.18,89.60,89.24,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:36,83.30,87.44,104.18,85.10,88.34,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:37,83.30,87.44,104.18,80.06,88.34,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:38,83.30,87.44,104.18,77.90,88.34,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:39,83.30,87.44,104.18,82.94,88.34,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:40,83.30,87.44,103.28,85.82,88.34,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:41,83.30,87.44,103.10,84.20,88.34,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:42,83.30,87.44,103.10,83.30,88.16,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:43,82.58,87.44,103.10,84.02,87.98,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:44,82.40,87.44,103.10,85.10,87.80,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:45,82.40,87.44,103.10,85.28,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:46,82.40,87.44,103.10,86.36,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:47,82.40,87.44,103.10,87.62,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:48,82.40,87.44,102.92,86.90,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:49,82.40,87.44,102.20,84.74,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:50,81.68,87.44,102.20,86.54,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:51,81.68,87.44,102.20,87.44,87.44,77.54,1,0,0,0,,
CSV_VALUES, 2024/10/15 16:52,82.40,87.44,102.20,87.80,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:53,82.40,87.44,102.20,87.44,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:54,82.40,87.44,102.20,88.52,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:55,82.40,87.44,102.20,89.60,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:56,82.40,87.44,102.20,89.24,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:57,82.40,87.44,101.30,89.24,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:58,82.40,86.36,101.30,87.44,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 16:59,82.40,86.36,101.30,87.98,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:00,82.40,86.36,101.30,89.60,87.44,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:01,82.40,86.36,101.30,88.34,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:02,82.40,86.36,101.30,89.24,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:03,82.40,86.36,101.30,90.32,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:04,82.40,86.36,101.30,90.68,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:05,82.40,86.36,100.40,88.88,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:06,82.40,86.36,100.40,88.34,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:07,82.58,86.36,100.40,90.86,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:08,83.30,86.36,100.40,86.90,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:09,83.30,86.36,100.40,88.34,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:10,83.30,86.36,100.40,89.24,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:11,83.30,86.36,100.40,88.34,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:12,83.30,86.36,100.40,89.24,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:13,83.30,86.36,100.40,90.68,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:14,82.40,86.36,99.32,91.04,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:15,82.40,86.36,99.32,92.12,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:16,82.40,86.36,99.32,92.12,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:17,82.40,86.36,99.32,91.76,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:18,82.40,86.36,99.32,90.68,86.36,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:19,82.40,85.64,99.32,91.40,86.00,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:20,81.68,85.64,99.32,93.56,85.64,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:21,81.68,85.64,99.32,93.38,85.64,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:22,81.68,85.64,99.32,93.92,85.64,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:23,81.68,85.64,98.42,93.92,85.64,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:24,81.68,85.64,98.42,94.10,85.64,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:25,81.68,85.64,98.42,94.64,85.64,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:26,81.68,85.64,98.42,91.94,85.64,78.08,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:27,81.68,85.64,98.42,92.12,84.92,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:28,81.68,85.64,98.42,91.94,84.74,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:29,80.78,85.64,98.42,91.22,84.74,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:30,80.78,85.64,98.42,,84.74,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:31,80.78,85.64,98.42,,84.74,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:32,80.78,85.64,97.34,89.78,84.74,77.54,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:33,80.78,85.64,97.34,,84.74,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:34,80.06,85.64,97.34,,84.20,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:35,80.06,85.64,97.34,,84.02,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:36,80.06,85.46,97.34,,84.02,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:37,80.06,84.74,97.34,91.94,84.02,77.36,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:38,80.06,84.74,97.34,,84.02,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:39,80.06,84.74,97.34,,83.30,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:40,80.06,84.74,97.34,,83.30,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:41,80.06,84.74,96.08,,83.30,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:42,80.06,84.74,96.08,,82.40,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:43,80.06,84.74,96.08,,82.40,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:44,80.06,84.74,96.08,,82.40,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:45,79.16,84.74,96.08,,82.40,77.54,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:46,79.16,84.74,96.08,,82.22,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:47,79.16,84.74,96.08,,81.68,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:48,79.16,84.74,96.08,,81.68,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:49,79.16,84.74,96.08,,81.68,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:50,79.16,84.56,95.90,,81.68,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:51,79.16,84.02,95.36,,81.68,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:52,79.16,84.02,95.36,,80.78,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:53,79.16,84.02,95.36,,80.78,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:54,79.16,84.02,95.36,,80.78,76.64,0,1,0,0,,
CSV_VALUES, 2024/10/15 17:55,79.16,84.02,95.36,83.30,80.78,76.64,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:56,78.98,84.02,95.36,82.40,80.06,76.64,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:57,78.44,84.02,95.36,81.68,80.06,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:58,78.44,84.02,95.36,81.68,80.06,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 17:59,78.44,84.02,95.36,85.64,80.06,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:00,78.44,84.02,94.46,87.44,79.16,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:01,78.44,84.02,94.46,85.64,79.16,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:02,77.54,84.02,94.46,84.74,79.16,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:03,77.54,83.30,94.46,84.02,79.16,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:04,77.54,83.30,94.46,84.02,78.62,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:05,77.54,83.30,94.46,83.30,78.44,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:06,77.54,83.30,94.46,83.30,78.44,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:07,77.54,83.30,94.46,83.30,78.44,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:08,76.82,83.30,94.46,82.40,77.54,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:09,76.64,83.30,94.28,82.40,77.54,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:10,76.64,83.30,93.56,82.40,77.54,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:11,76.64,83.30,93.56,82.40,77.54,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:12,76.64,83.30,93.56,82.40,77.54,76.10,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:13,76.64,83.30,93.56,82.40,76.82,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:14,76.64,83.30,93.56,82.40,76.64,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:15,76.64,83.30,93.56,82.40,76.64,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:16,76.64,83.30,93.56,82.40,76.64,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:17,76.64,83.30,93.56,82.22,76.10,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:18,76.64,82.40,93.56,81.68,76.10,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:19,76.10,82.40,92.84,81.68,76.10,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:20,76.10,82.40,92.84,81.68,76.10,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:21,76.10,82.40,92.84,81.68,76.10,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:22,76.10,82.40,92.84,81.68,75.38,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:23,76.10,82.40,92.84,81.68,75.38,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:24,76.10,82.40,92.84,81.68,74.84,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:25,76.10,82.40,92.84,81.68,74.84,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:26,76.10,82.40,92.84,81.68,74.84,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:27,76.10,82.40,92.84,81.68,74.48,75.38,0,0,0,0,,
CSV_VALUES, 2024/10/15 18:28,76.10,82.40,92.84,81.68,74.12,75.38,0,0,0,0,,
